[2026-08-14T10:39:08.440Z] GET https://fonts.bhd.om/css2?family=IBM+Plex+Sans+Arabic:wght@400;500;600;700&display=swap → 200 (?ms, -737B)
[2026-08-14T10:39:08.440Z] GET http://127.0.0.1:4173/icons.css → 200 (1ms, 10540B)
[2026-08-14T10:39:08.440Z] GET http://127.0.0.1:4173/icons.js → 304 (1ms, ?B)
[2026-08-14T10:39:08.441Z] GET http://127.0.0.1:4173/icons/data/catalog.json → 200 (4ms, ?B)
[2026-08-14T10:39:08.441Z] GET http://127.0.0.1:4173/icons/data/drawn-catalog.json → 200 (4ms, 24068238B)
[2026-08-14T10:39:08.443Z] GET https://fonts.bhd.om/IBMPlexSansArabic/IBMPlexSansArabic-Regular.woff2 → 200 (?ms, -846B)
[2026-08-14T10:39:08.443Z] GET https://fonts.bhd.om/IBMPlexSansArabic/IBMPlexSansArabic-Medium.woff2 → 200 (?ms, -856B)
[2026-08-14T10:39:08.444Z] GET https://fonts.bhd.om/IBMPlexSansArabic/IBMPlexSansArabic-SemiBold.woff2 → 200 (?ms, -846B)
[2026-08-14T10:39:08.444Z] GET https://fonts.bhd.om/IBMPlexSansArabic/IBMPlexSansArabic-Bold.woff2 → 200 (?ms, -850B)
[2026-08-14T10:39:08.539Z] GET http://127.0.0.1:4173/icons/sets/drawn/42/3d-printer.svg → 200 (5ms, ?B)
[2026-08-14T10:39:08.539Z] GET http://127.0.0.1:4173/icons/sets/drawn/1e/a-arrow-down.svg → 200 (5ms, ?B)
[2026-08-14T10:39:08.539Z] GET http://127.0.0.1:4173/icons/sets/drawn/4e/a-arrow-up.svg → 200 (6ms, ?B)
[2026-08-14T10:39:08.539Z] GET http://127.0.0.1:4173/icons/sets/drawn/f0/a-large-small.svg → 200 (6ms, ?B)
[2026-08-14T10:39:08.539Z] GET http://127.0.0.1:4173/icons/sets/drawn/3d/a-large-small-2.svg → 200 (6ms, ?B)
[2026-08-14T10:39:08.539Z] GET http://127.0.0.1:4173/icons/sets/drawn/9f/abacus-rod.svg → 200 (6ms, ?B)
[2026-08-14T10:39:08.539Z] GET http://127.0.0.1:4173/icons/sets/drawn/da/abacus-rod-2.svg → 200 (8ms, ?B)
[2026-08-14T10:39:08.539Z] GET http://127.0.0.1:4173/icons/sets/drawn/9f/abacus-toy.svg → 200 (8ms, ?B)
[2026-08-14T10:39:08.540Z] GET http://127.0.0.1:4173/icons/sets/drawn/0a/abaya.svg → 200 (5ms, ?B)
[2026-08-14T10:39:08.540Z] GET http://127.0.0.1:4173/icons/sets/drawn/39/abaya-hanger.svg → 200 (8ms, ?B)
[2026-08-14T10:39:08.540Z] GET http://127.0.0.1:4173/icons/sets/drawn/89/abolitionist-lantern.svg → 200 (8ms, ?B)
[2026-08-14T10:39:08.540Z] GET http://127.0.0.1:4173/icons/sets/drawn/4e/about-window.svg → 200 (8ms, ?B)
[2026-08-14T10:39:08.540Z] GET http://127.0.0.1:4173/icons/sets/drawn/35/abseiling-down.svg → 200 (9ms, ?B)
[2026-08-14T10:39:08.540Z] GET http://127.0.0.1:4173/icons/sets/drawn/ed/abstract-shape.svg → 200 (9ms, ?B)
[2026-08-14T10:39:08.540Z] GET http://127.0.0.1:4173/icons/sets/drawn/9c/abstract-shape-rotated.svg → 200 (9ms, ?B)
[2026-08-14T10:39:08.540Z] GET http://127.0.0.1:4173/icons/sets/drawn/d8/abstract-shape-row-three.svg → 200 (9ms, ?B)
[2026-08-14T10:39:08.540Z] GET http://127.0.0.1:4173/icons/sets/drawn/e2/abstract-shape-tall.svg → 200 (11ms, ?B)
[2026-08-14T10:39:08.540Z] GET http://127.0.0.1:4173/icons/sets/drawn/c6/abstract-syntax-tree.svg → 200 (10ms, ?B)
[2026-08-14T10:39:08.540Z] GET http://127.0.0.1:4173/icons/sets/drawn/d2/academic-term-chart.svg → 200 (10ms, ?B)
[2026-08-14T10:39:08.540Z] GET http://127.0.0.1:4173/icons/sets/drawn/22/academic-year-planner.svg → 200 (10ms, ?B)
[2026-08-14T10:39:08.540Z] GET http://127.0.0.1:4173/icons/sets/drawn/31/academic-year-planner-2.svg → 200 (11ms, ?B)
[2026-08-14T10:39:08.540Z] GET http://127.0.0.1:4173/icons/sets/drawn/2a/acceleration-vector.svg → 200 (11ms, ?B)
[2026-08-14T10:39:08.540Z] GET http://127.0.0.1:4173/icons/sets/drawn/af/accelerometer.svg → 200 (12ms, ?B)
[2026-08-14T10:39:08.540Z] GET http://127.0.0.1:4173/icons/sets/drawn/c9/accent-mark.svg → 200 (12ms, ?B)
[2026-08-14T10:39:08.541Z] GET http://127.0.0.1:4173/icons/sets/drawn/15/accept-reject-pair.svg → 200 (12ms, ?B)
[2026-08-14T10:39:08.541Z] GET http://127.0.0.1:4173/icons/sets/drawn/d6/acceptance-criterion.svg → 200 (12ms, ?B)
[2026-08-14T10:39:08.541Z] GET http://127.0.0.1:4173/icons/sets/drawn/07/access-card.svg → 200 (13ms, ?B)
[2026-08-14T10:39:08.541Z] GET http://127.0.0.1:4173/icons/sets/drawn/ae/access-control-list.svg → 200 (14ms, ?B)
[2026-08-14T10:39:08.541Z] GET http://127.0.0.1:4173/icons/sets/drawn/f7/access-control-reader.svg → 200 (14ms, ?B)
[2026-08-14T10:39:08.541Z] GET http://127.0.0.1:4173/icons/sets/drawn/f7/access-point.svg → 200 (14ms, ?B)
[2026-08-14T10:39:08.541Z] GET http://127.0.0.1:4173/icons/sets/drawn/b6/access-request.svg → 200 (15ms, ?B)
[2026-08-14T10:39:08.541Z] GET http://127.0.0.1:4173/icons/sets/drawn/af/accessibility.svg → 200 (15ms, ?B)
[2026-08-14T10:39:08.541Z] GET http://127.0.0.1:4173/icons/sets/drawn/b2/accessibility-2.svg → 200 (15ms, ?B)
[2026-08-14T10:39:08.541Z] GET http://127.0.0.1:4173/icons/sets/drawn/79/accessibility-check.svg → 200 (16ms, ?B)
[2026-08-14T10:39:08.541Z] GET http://127.0.0.1:4173/icons/sets/drawn/79/accessibility-label.svg → 200 (23ms, ?B)
[2026-08-14T10:39:08.541Z] GET http://127.0.0.1:4173/icons/sets/drawn/03/accessibility-platform.svg → 200 (22ms, ?B)
[2026-08-14T10:39:08.541Z] GET http://127.0.0.1:4173/icons/sets/drawn/c9/accessibility-symbol.svg → 200 (24ms, ?B)
[2026-08-14T10:39:08.541Z] GET http://127.0.0.1:4173/icons/sets/drawn/c8/accessible-parking-sign.svg → 200 (24ms, ?B)
[2026-08-14T10:39:08.541Z] GET http://127.0.0.1:4173/icons/sets/drawn/88/accessible-route-sign.svg → 200 (25ms, ?B)
[2026-08-14T10:39:08.541Z] GET http://127.0.0.1:4173/icons/sets/drawn/6b/accordion.svg → 200 (25ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/a9/accordion-band-setting.svg → 200 (24ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/78/accordion-case.svg → 200 (24ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/9f/accordion-hand-it.svg → 200 (24ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/a4/accordion-leaning-against-wall.svg → 200 (26ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/28/accordion-sheet-music.svg → 200 (25ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/77/accordion-stand.svg → 200 (25ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/a9/account-balance-card.svg → 200 (25ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/e1/account-deletion-request.svg → 200 (26ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/9f/account-deletion-request-drawn.svg → 200 (26ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/a7/account-deletion-request-hand.svg → 200 (30ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/13/account-locked-out.svg → 200 (27ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/94/account-locked-out-drawn.svg → 200 (28ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/63/account-manager.svg → 200 (27ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/5a/account-manager-shaking-hands.svg → 200 (29ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/cd/account-statement.svg → 200 (29ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/da/accountant.svg → 200 (31ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/16/accountant-abacus.svg → 200 (31ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/57/accountant-arms-folded.svg → 200 (31ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/3e/accountant-badge.svg → 200 (32ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/c0/accountant-calculator.svg → 200 (32ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/9c/accountant-clipboard.svg → 200 (32ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/b0/accountant-coffee-mug.svg → 200 (34ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/31/accountant-facing-forward.svg → 200 (33ms, ?B)
[2026-08-14T10:39:08.542Z] GET http://127.0.0.1:4173/icons/sets/drawn/8f/accountant-gesturing-explain.svg → 200 (36ms, ?B)
[2026-08-14T10:39:08.543Z] GET http://127.0.0.1:4173/icons/sets/drawn/ab/accountant-headset.svg → 200 (36ms, ?B)
[2026-08-14T10:39:08.543Z] GET http://127.0.0.1:4173/icons/sets/drawn/58/accountant-holding-document.svg → 200 (35ms, ?B)
[2026-08-14T10:39:08.543Z] GET http://127.0.0.1:4173/icons/sets/drawn/da/accountant-holding-key.svg → 200 (37ms, ?B)
[2026-08-14T10:39:08.543Z] GET http://127.0.0.1:4173/icons/sets/drawn/6a/accountant-holding-phone.svg → 200 (37ms, ?B)
[2026-08-14T10:39:08.543Z] GET http://127.0.0.1:4173/icons/sets/drawn/35/accountant-laptop.svg → 200 (38ms, ?B)
[2026-08-14T10:39:08.543Z] GET http://127.0.0.1:4173/icons/sets/drawn/34/accountant-ledger.svg → 200 (39ms, ?B)
[2026-08-14T10:39:08.543Z] GET http://127.0.0.1:4173/icons/sets/drawn/df/accountant-pointing-side.svg → 200 (42ms, ?B)
[2026-08-14T10:39:08.543Z] GET http://127.0.0.1:4173/icons/sets/drawn/b3/accreditation-desk.svg → 200 (42ms, ?B)
[2026-08-14T10:39:09.301Z] GET http://127.0.0.1:4173/icons/sets/lucide/arrow-big-left.svg → 200 (1ms, -190B)
[2026-08-14T10:39:09.302Z] GET http://127.0.0.1:4173/icons/sets/lucide/arrow-big-left-dash.svg → 200 (?ms, -190B)
[2026-08-14T10:39:09.302Z] GET http://127.0.0.1:4173/icons/sets/lucide/arrow-down-left.svg → 200 (?ms, -190B)
[2026-08-14T10:39:09.302Z] GET http://127.0.0.1:4173/icons/sets/lucide/arrow-left.svg → 200 (?ms, -190B)
[2026-08-14T10:39:09.302Z] GET http://127.0.0.1:4173/icons/sets/lucide/arrow-left-from-line.svg → 200 (?ms, -190B)
[2026-08-14T10:39:09.302Z] GET http://127.0.0.1:4173/icons/sets/lucide/arrow-left-right.svg → 200 (1ms, -190B)
[2026-08-14T10:39:09.303Z] GET http://127.0.0.1:4173/icons/sets/lucide/arrow-left-to-line.svg → 200 (?ms, -190B)
[2026-08-14T10:39:09.303Z] GET http://127.0.0.1:4173/icons/sets/lucide/arrow-right-left.svg → 200 (?ms, -190B)
[2026-08-14T10:39:09.303Z] GET http://127.0.0.1:4173/icons/sets/lucide/arrow-up-left.svg → 200 (?ms, -190B)
[2026-08-14T10:39:09.303Z] GET http://127.0.0.1:4173/icons/sets/lucide/circle-arrow-left.svg → 200 (?ms, -190B)
[2026-08-14T10:39:09.303Z] GET http://127.0.0.1:4173/icons/sets/lucide/circle-arrow-out-down-left.svg → 200 (?ms, -190B)
[2026-08-14T10:39:09.304Z] GET http://127.0.0.1:4173/icons/sets/lucide/circle-arrow-out-up-left.svg → 200 (?ms, -190B)
[2026-08-14T10:39:09.304Z] GET http://127.0.0.1:4173/icons/sets/lucide/decimals-arrow-left.svg → 200 (?ms, -190B)
[2026-08-14T10:39:09.305Z] GET http://127.0.0.1:4173/icons/sets/lucide/square-arrow-down-left.svg → 200 (?ms, -190B)
[2026-08-14T10:39:09.305Z] GET http://127.0.0.1:4173/icons/sets/lucide/square-arrow-left.svg → 200 (?ms, -190B)
[2026-08-14T10:39:09.305Z] GET http://127.0.0.1:4173/icons/sets/lucide/square-arrow-out-down-left.svg → 200 (?ms, -190B)
[2026-08-14T10:39:09.305Z] GET http://127.0.0.1:4173/icons/sets/lucide/square-arrow-out-up-left.svg → 200 (?ms, -190B)
[2026-08-14T10:39:09.305Z] GET http://127.0.0.1:4173/icons/sets/lucide/square-arrow-up-left.svg → 200 (?ms, -190B)
[2026-08-14T10:39:09.306Z] GET http://127.0.0.1:4173/icons/sets/drawn/5e/arrow-anticlockwise.svg → 200 (7ms, 627B)
[2026-08-14T10:39:09.306Z] GET http://127.0.0.1:4173/icons/sets/drawn/f3/arrow-big-left.svg → 200 (7ms, 658B)
[2026-08-14T10:39:09.306Z] GET http://127.0.0.1:4173/icons/sets/drawn/11/arrow-big-left-dash.svg → 200 (7ms, 772B)
[2026-08-14T10:39:09.306Z] GET http://127.0.0.1:4173/icons/sets/drawn/7a/arrow-curving-back-left.svg → 200 (8ms, 831B)
[2026-08-14T10:39:09.306Z] GET http://127.0.0.1:4173/icons/sets/drawn/e0/arrow-curving-back-left-2.svg → 200 (8ms, 521B)
[2026-08-14T10:39:09.306Z] GET http://127.0.0.1:4173/icons/sets/drawn/c3/arrow-curving-left.svg → 200 (8ms, 481B)
[2026-08-14T10:39:09.306Z] GET http://127.0.0.1:4173/icons/sets/drawn/7b/arrow-down-left.svg → 200 (12ms, 427B)
[2026-08-14T10:39:09.306Z] GET http://127.0.0.1:4173/icons/sets/drawn/f1/arrow-left.svg → 200 (14ms, 423B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/a6/arrow-left-2.svg → 200 (12ms, 414B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/a6/arrow-left-3.svg → 200 (12ms, 383B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/a6/arrow-left-4.svg → 200 (12ms, 363B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/21/arrow-left-from-line.svg → 200 (13ms, 502B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/58/arrow-left-right.svg → 200 (13ms, 636B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/82/arrow-left-to-line.svg → 200 (14ms, 454B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/6c/arrow-right-left.svg → 200 (14ms, 675B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/a6/arrow-up-left.svg → 200 (14ms, 339B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/86/signpost-2.svg → 200 (20ms, 1090B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/12/signpost-big.svg → 200 (21ms, 1329B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/da/solid-arrow-left.svg → 200 (21ms, 627B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/26/solid-chevron-left.svg → 200 (22ms, 517B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/7d/solid-text-direction-ltr.svg → 200 (21ms, 1065B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/7d/solid-text-direction-rtl.svg → 200 (22ms, 1009B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/9e/square-arrow-down-left.svg → 200 (22ms, 859B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/3f/square-arrow-left.svg → 200 (23ms, 950B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/b8/square-arrow-out-down-left.svg → 200 (26ms, 970B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/d3/square-arrow-out-up-left.svg → 200 (24ms, 890B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/ac/square-arrow-right-enter.svg → 200 (24ms, 1137B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/1a/square-arrow-up-left.svg → 200 (26ms, 854B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/30/user-round-arrow-left.svg → 200 (26ms, 1485B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/62/cartoon-circle-arrow-left.svg → 404 (27ms, 275B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/a8/cartoon-circle-arrow-out-down-left.svg → 404 (28ms, 275B)
[2026-08-14T10:39:09.307Z] GET http://127.0.0.1:4173/icons/sets/drawn/1c/cartoon-circle-arrow-out-up-left.svg → 404 (28ms, 275B)
[2026-08-14T10:39:09.308Z] GET http://127.0.0.1:4173/icons/sets/drawn/f8/cartoon-clock-arrow-left.svg → 404 (27ms, 275B)
[2026-08-14T10:39:09.308Z] GET http://127.0.0.1:4173/icons/sets/drawn/f7/cartoon-decimals-arrow-left.svg → 404 (27ms, 275B)
[2026-08-14T10:39:09.308Z] GET http://127.0.0.1:4173/icons/sets/drawn/a1/cartoon-hand-drawn-arrow-pointing.svg → 404 (27ms, 275B)
[2026-08-14T10:39:09.308Z] GET http://127.0.0.1:4173/icons/sets/drawn/59/cartoon-square-arrow-down-left.svg → 404 (28ms, 275B)
[2026-08-14T10:39:09.308Z] GET http://127.0.0.1:4173/icons/sets/drawn/dc/cartoon-square-arrow-left.svg → 404 (29ms, 275B)
[2026-08-14T10:39:09.308Z] GET http://127.0.0.1:4173/icons/sets/drawn/6c/cartoon-square-arrow-out-down-left.svg → 404 (29ms, 275B)
[2026-08-14T10:39:09.308Z] GET http://127.0.0.1:4173/icons/sets/drawn/b2/cartoon-square-arrow-out-up-left.svg → 404 (30ms, 275B)
[2026-08-14T10:39:09.308Z] GET http://127.0.0.1:4173/icons/sets/drawn/b7/cartoon-square-arrow-up-left.svg → 404 (31ms, 275B)
[2026-08-14T10:39:09.308Z] GET http://127.0.0.1:4173/icons/sets/drawn/3b/cartoon-user-round-arrow-left.svg → 404 (31ms, 275B)
[2026-08-14T10:39:09.308Z] GET http://127.0.0.1:4173/icons/sets/drawn/23/chevron-left.svg → 404 (31ms, 275B)
[2026-08-14T10:39:09.308Z] GET http://127.0.0.1:4173/icons/sets/drawn/70/chevrons-left.svg → 404 (32ms, 275B)
[2026-08-14T10:39:09.308Z] GET http://127.0.0.1:4173/icons/sets/drawn/2f/circle-arrow-left.svg → 404 (32ms, 275B)
[2026-08-14T10:39:09.308Z] GET http://127.0.0.1:4173/icons/sets/drawn/8f/circle-arrow-out-down-left.svg → 404 (32ms, 275B)
[2026-08-14T10:39:09.308Z] GET http://127.0.0.1:4173/icons/sets/drawn/1f/circle-arrow-out-up-left.svg → 404 (33ms, 275B)
[2026-08-14T10:39:09.308Z] GET http://127.0.0.1:4173/icons/sets/drawn/09/clock-arrow-left.svg → 404 (33ms, 275B)
[2026-08-14T10:39:09.308Z] GET http://127.0.0.1:4173/icons/sets/drawn/72/corner-down-left.svg → 404 (34ms, 275B)
[2026-08-14T10:39:09.310Z] GET http://127.0.0.1:4173/icons/sets/drawn/e9/corner-left-down.svg → 404 (32ms, 275B)
[2026-08-14T10:39:09.310Z] GET http://127.0.0.1:4173/icons/sets/drawn/7c/corner-left-up.svg → 404 (33ms, 275B)
[2026-08-14T10:39:09.310Z] GET http://127.0.0.1:4173/icons/sets/drawn/d9/corner-up-left.svg → 404 (33ms, 275B)
[2026-08-14T10:39:09.310Z] GET http://127.0.0.1:4173/icons/sets/drawn/43/decimals-arrow-left.svg → 404 (33ms, 275B)
[2026-08-14T10:39:09.310Z] GET http://127.0.0.1:4173/icons/sets/drawn/68/cartoon-arrow-big-left.svg → 404 (39ms, 275B)
[2026-08-14T10:39:09.310Z] GET http://127.0.0.1:4173/icons/sets/drawn/08/cartoon-arrow-big-left-dash.svg → 404 (39ms, 275B)
[2026-08-14T10:39:09.310Z] GET http://127.0.0.1:4173/icons/sets/drawn/24/cartoon-arrow-curving-back-left.svg → 404 (40ms, 275B)
[2026-08-14T10:39:09.310Z] GET http://127.0.0.1:4173/icons/sets/drawn/b0/cartoon-arrow-curving-left.svg → 404 (41ms, 275B)
[2026-08-14T10:39:09.312Z] GET http://127.0.0.1:4173/icons/sets/drawn/88/cartoon-arrow-down-left.svg → 404 (39ms, 275B)
[2026-08-14T10:39:09.312Z] GET http://127.0.0.1:4173/icons/sets/drawn/94/cartoon-arrow-left.svg → 404 (39ms, 275B)
[2026-08-14T10:39:09.312Z] GET http://127.0.0.1:4173/icons/sets/drawn/c8/cartoon-arrow-left-from-line.svg → 404 (39ms, 275B)
[2026-08-14T10:39:09.312Z] GET http://127.0.0.1:4173/icons/sets/drawn/bc/cartoon-arrow-left-right.svg → 404 (40ms, 275B)
[2026-08-14T10:39:09.312Z] GET http://127.0.0.1:4173/icons/sets/drawn/cf/cartoon-arrow-left-to-line.svg → 404 (39ms, 275B)
[2026-08-14T10:39:09.312Z] GET http://127.0.0.1:4173/icons/sets/drawn/e8/cartoon-arrow-right-left.svg → 404 (40ms, 275B)
[2026-08-14T10:39:09.312Z] GET http://127.0.0.1:4173/icons/sets/drawn/eb/cartoon-arrow-up-left.svg → 404 (40ms, 275B)
[2026-08-14T10:39:09.312Z] GET http://127.0.0.1:4173/icons/sets/drawn/4a/hand-drawn-arrow-pointing.svg → 404 (40ms, 275B)
[2026-08-14T10:39:09.312Z] GET http://127.0.0.1:4173/icons/sets/drawn/bf/move-down-left.svg → 404 (41ms, 275B)
[2026-08-14T10:39:09.312Z] GET http://127.0.0.1:4173/icons/sets/drawn/64/move-horizontal.svg → 404 (41ms, 275B)
[2026-08-14T10:39:09.312Z] GET http://127.0.0.1:4173/icons/sets/drawn/2f/move-left.svg → 404 (41ms, 275B)
[2026-08-14T10:39:09.312Z] GET http://127.0.0.1:4173/icons/sets/drawn/e2/move-up-left.svg → 404 (41ms, 275B)
[2026-08-14T10:39:09.312Z] GET http://127.0.0.1:4173/icons/sets/emoji/2199.svg → 200 (41ms, 272B)
[2026-08-14T10:39:09.312Z] GET http://127.0.0.1:4173/icons/sets/emoji/2b05.svg → 200 (42ms, 219B)
[2026-08-14T10:39:09.312Z] GET http://127.0.0.1:4173/icons/sets/emoji/21aa.svg → 200 (41ms, 287B)
[2026-08-14T10:39:09.312Z] GET http://127.0.0.1:4173/icons/sets/emoji/2194.svg → 200 (42ms, 260B)
